,Birth_rate,Business_Tax_Rate,Co2_Emmissions,Days_to_Start_Business,Ease_of_business,Energy_Usage,GDP,Health_Exp_percent_gdp,Health_exp_capita,Hours_to_tax,Infant_Mortality_Rate,Internet_Usage,Lending_Interest,Life_Expectancy_Female,Life_Expectancy_Male,Mobile_Phone_Usage,Population_0_14,Population_15_64,Population_65_plus,Population_Total,Population_Urban,Tourism_Inbound,Tourism_Outbound,pop
675,0.045,45.57142857142857,2101.0,35.0,134.14285714285714,6828.0,4341841414.0,0.067,27.0,227.57142857142858,0.086,0.0,0.406,45.0,44.0,0.0,0.464,0.509,0.027,10894519.0,0.358,88000000.0,115000000.0,1.0
676,0.032,38.51428571428572,10627.0,97.0,130.42857142857142,9500.0,5727591778.0,0.04757142857142858,1915.0,218.28571428571428,0.058,0.1,0.973,42.0,43.0,0.0,0.416,0.549,0.035,12673103.0,0.345,61000000.0,51000000.0,1.0
677,0.047,43.371428571428574,583.0,17.571428571428573,133.28571428571428,21063.0,4583648922.0,0.1,18.0,326.85714285714283,0.088,0.0,0.1382857142857143,57.0,55.0,0.0,0.494,0.485,0.02,23116142.0,0.222,2277285714.285714,542571428.5714285,0.999
678,0.014,46.32857142857142,3429.0,18.0,142.42857142857142,1981.0,2807061009.0,0.056,51.0,275.42857142857144,0.023,0.0,0.208,76.0,69.0,0.0,0.233,0.655,0.112,3036032.0,0.643,90000000.0,97000000.0,1.0
679,0.014,47.08571428571429,30616.0,105.0,122.71428571428571,12158.0,7275766111.0,0.066,57.0,294.85714285714283,0.05,0.0,0.155,71.0,65.0,0.1,0.28,0.658,0.062,8234100.0,0.52,70000000.0,120000000.0,1.0
680,0.025,49.17142857142857,33883.0,50.0,113.42857142857143,21713.0,51913661485.0,0.03,11.0,266.2857142857143,0.056,0.0,0.16,67.0,66.0,0.0,0.354,0.605,0.042,139185986.0,0.254,59000000.0,389000000.0,1.001
681,0.025,89.91428571428571,378.0,62.0,107.57142857142857,22799.428571428572,622026107.0,0.051,51.0,173.14285714285714,0.051,0.0,0.15,63.0,62.0,0.0,0.365,0.595,0.04,616383.0,0.287,8000000.0,21871428.57142857,1.0
682,0.021,43.442857142857136,5357.0,52.142857142857146,113.85714285714286,2505.0,6557333067.0,0.031,575.0,279.85714285714283,0.008,0.2,0.055,79.0,75.0,0.5,0.295,0.675,0.03,353649.0,0.726,124000000.0,469000000.0,1.0
683,0.026,42.91428571428571,2380.0,94.0,133.28571428571428,4115.0,4658246907.0,0.073,26.0,212.42857142857142,0.063,0.0,0.10985714285714286,68.0,62.0,0.0,0.379,0.58,0.041,12934369.0,0.189,441000000.0,60000000.0,1.0
684,0.012,46.01428571428572,4525177.0,48.0,86.71428571428571,1427554.0,1640958734582.0,0.048,61.0,593.0,0.024,0.1,0.053,75.0,72.0,0.2,0.225,0.702,0.074,1288400000.0,0.398,18707000000.0,16716000000.0,1.001
685,0.012,46.84285714285714,3773.0,25.0,133.85714285714286,2705.0,3991374540.0,0.085,74.0,278.42857142857144,0.026,0.0,0.238,76.0,69.0,0.2,0.197,0.664,0.139,4328900.0,0.524,172000000.0,170000000.0,1.0
686,0.007,44.48571428571429,40066.0,11.0,102.42857142857143,13608.0,161384522525.0,0.063,3284.1428571428573,348.14285714285717,0.10357142857142856,0.5,0.05,84.0,79.0,1.1,0.155,0.728,0.117,6730800.0,1.0,9004000000.0,11447000000.0,1.0
687,0.024,41.92857142857143,1281914.0,89.0,81.71428571428571,489507.0,618356467438.0,0.043,24.0,269.57142857142856,0.06,0.0,0.115,65.0,62.0,0.0,0.33,0.624,0.046,1093786762.0,0.286,4560000000.0,4385000000.0,1.0
688,0.021,46.64285714285715,316792.0,168.0,106.14285714285714,165366.0,234772458818.0,0.025,27.0,223.57142857142858,0.036,0.0,0.169,70.0,66.0,0.1,0.301,0.651,0.048,218145617.0,0.444,4461000000.0,4427000000.0,1.0
689,0.009,41.92857142857143,1237429.0,31.0,70.14285714285714,506237.0,4302939184964.0,0.08,2693.0,269.57142857142856,0.003,0.5,0.018,85.0,78.0,0.7,0.141,0.672,0.188,127718000.0,0.832,11475000000.0,36505000000.0,1.0010000000000001
690,0.017,40.042857142857144,153816.0,26.0,105.57142857142857,43041.0,30833692831.0,0.037,77.0,217.57142857142858,0.032,0.0,0.1305714285714286,72.0,61.0,0.1,0.257,0.67,0.074,14909018.0,0.551,638000000.0,783000000.0,1.0010000000000001
691,0.016,36.17142857142857,77777.0,27.142857142857142,113.71428571428571,20027.0,28382671621.857143,0.049999999999999996,51.142857142857146,236.0,0.03,0.05714285714285715,0.13885714285714285,71.0,64.0,0.3,0.253,0.679,0.068,23449180.0,0.596,1299857142.857143,729000000.0,1.0
692,0.01,41.92857142857143,466215.0,17.0,86.14285714285714,202717.0,680520807982.0,0.052,695.0,269.57142857142856,0.005,0.7,0.062,81.0,74.0,0.7,0.199,0.716,0.085,47859311.0,0.807,7005000000.0,11063000000.0,1.0
693,0.021,81.39999999999999,5328.0,21.0,141.28571428571428,2584.0,1919012781.0,0.054,21.0,254.57142857142858,0.037,0.0,0.191,72.0,65.0,0.0,0.326,0.617,0.057,5043300.0,0.353,62000000.0,35000000.0,1.0
694,0.029,81.62857142857145,1129.0,153.0,146.28571428571428,20872.714285714286,2023324407.0,0.049,18.0,268.85714285714283,0.075,0.0,0.305,65.0,62.0,0.0,0.418,0.545,0.037,5619069.0,0.251,77000000.0,5000000.0,1.0
695,0.008,52.34285714285714,1536.0,57.285714285714285,138.57142857142858,19688.14285714286,7926373572.0,0.064,3178.5714285714284,405.0,0.0025714285714285717,0.3,0.06,81.0,76.0,0.8,0.197,0.73,0.074,450711.0,1.0,5225000000.0,471000000.0,1.0010000000000001
696,0.02,43.714285714285715,160266.0,37.0,114.57142857142857,54619.0,110202368421.0,0.039,172.0,246.71428571428572,0.007,0.4,0.063,76.0,71.0,0.4,0.315,0.644,0.042,24890654.0,0.648,6799000000.0,3401000000.0,1.0010000000000001
697,0.022,43.47142857142857,598.0,13.0,125.14285714285714,20696.571428571428,949867662.0,0.06,199.0,176.28571428571428,0.025,0.1,0.14,74.0,71.0,0.2,0.37,0.587,0.043,287594.0,0.313,402000000.0,60000000.0,1.0
698,0.019,75.71428571428571,8034.0,20.0,138.42857142857142,2525.0,1595297301.0,0.074,48.0,244.28571428571428,0.042,0.3571428571428571,0.319,68.0,61.0,0.1,0.311,0.652,0.037,2468595.0,0.604,154000000.0,144000000.0,1.0
699,0.02,63.91428571428572,9846.0,69.85714285714286,161.14285714285714,14064.0,21571011899.142857,0.023,4.0,227.85714285714286,0.054,0.0,0.15,65.0,61.0,0.0,0.29,0.661,0.048,49577152.0,0.281,70000000.0,36000000.0,0.9990000000000001
700,0.03,43.58571428571429,2952.0,31.0,129.42857142857142,8707.0,6330476435.0,0.054,14.0,220.28571428571428,0.052,0.0,0.074,65.0,63.0,0.0,0.399,0.559,0.041,24525527.0,0.146,232000000.0,119000000.0,0.9990000000000001
701,0.029,44.728571428571435,118895.0,24.0,116.0,68695.0,83244801093.0,0.029,16.0,298.14285714285717,0.083,0.1,0.13428571428571429,65.0,64.0,0.0,0.395,0.564,0.04,152419974.0,0.341,620000000.0,1163000000.0,0.999
702,0.028,42.28571428571429,71532.0,49.0,116.0,38822.0,83908205720.0,0.032,33.0,313.42857142857144,0.029,0.0,0.095,71.0,64.0,0.3,0.377,0.59,0.033,82604681.0,0.471,1821000000.0,1649000000.0,1.0
703,0.011,34.685714285714276,31133.0,8.0,101.71428571428571,25634.0,97002305536.0,0.036,823.0,191.14285714285714,0.003,0.5,0.053,82.0,77.0,0.8,0.201,0.72,0.079,4114800.0,1.0,3842000000.0,8382000000.0,1.0
704,0.019,41.32857142857143,10660.0,58.0,132.28571428571428,8682.0,18881765437.0,0.039,38.0,273.85714285714283,0.013,0.0,0.103,77.0,70.0,0.1,0.258,0.675,0.067,19173000.0,0.184,709000000.0,462000000.0,1.0
705,0.029,98.70000000000002,2076.0,41.142857142857146,142.14285714285714,2170.0,1554125543.0,0.045,11.0,293.7142857142857,0.061,0.0,0.167,69.0,61.0,0.0,0.402,0.561,0.037,6529609.0,0.264,6200000.0,2100000.0,1.0
706,0.013,43.800000000000004,232198.0,33.0,89.85714285714286,89107.0,142640079033.0,0.036,79.0,498.57142857142856,0.017,0.1,0.059,75.0,68.0,0.3,0.231,0.696,0.073,64488338.0,0.35,10456000000.0,3538000000.0,0.9999999999999999
707,0.039,28.442857142857143,161.0,52.57142857142857,120.28571428571429,9448.42857142857,436500000.0,0.075,24.0,156.14285714285714,0.072,0.3142857142857144,0.167,63.0,60.0,0.0,0.491,0.483,0.026,933369.0,0.253,551857142.8571428,230428571.42857143,1.0
708,0.023,37.3,42215.0,22.571428571428573,131.71428571428572,17629.0,5977440583.0,0.038,95.0,274.85714285714283,0.062,0.0,0.07714285714285715,68.0,60.0,0.0,0.342,0.613,0.045,4648037.0,0.466,551857142.8571428,230428571.42857143,1.0
709,0.02,38.81428571428571,122683.0,29.0,132.0,51412.0,10128112401.0,0.052,20.0,255.14285714285714,0.049,0.0,0.10700000000000001,71.0,64.0,0.0,0.349,0.605,0.046,25567650.0,0.37,48000000.0,45000000.0,1.0
710,0.017,41.84285714285714,78767.0,59.0,105.14285714285714,35111.0,42717072778.0,0.052,25.0,219.28571428571428,0.025,0.0,0.095,79.0,70.0,0.0,0.289,0.646,0.065,80468400.0,0.261,1400000000.0,661428571.4285715,1.0
711,0.016,35.91428571428572,4294.0,41.0,141.57142857142858,1976.0,5652325082.0,0.062,108.0,203.0,0.02,0.0,0.143,79.0,72.0,0.3,0.282,0.64,0.078,3033659.0,0.446,537000000.0,507000000.0,0.9999999999999999
712,0.01,39.97142857142857,535.0,29.857142857142858,138.0,13263.714285714286,1917948475.0,0.058,1891.0,288.57142857142856,0.003,0.1,0.10285714285714286,81.14285714285714,76.0,0.7,0.2357142857142857,0.6671428571428571,0.09728571428571428,75643.0,0.912,616714285.7142857,159428571.42857143,1.000142857142857
713,0.01,37.800000000000004,72317.0,25.0,112.14285714285714,32214.0,253945776524.0,0.103,3223.0,194.85714285714286,0.004,0.4,0.06714285714285714,82.0,76.0,0.9,0.165,0.678,0.157,8121423.0,0.658,15128000000.0,9761000000.0,1.0
714,0.009,44.60000000000001,53722.0,79.0,129.42857142857142,26009.0,17825436035.0,0.066,120.0,320.7142857142857,0.009,0.0,0.24,75.0,63.0,0.1,0.166,0.691,0.143,9797000.0,0.714,339000000.0,436000000.0,1.0
715,0.011,35.542857142857144,114836.0,56.0,64.42857142857143,59242.0,311689616253.0,0.1,3000.0,165.85714285714286,0.004,0.5,0.069,81.0,75.0,0.8,0.173,0.655,0.172,10376133.0,0.973,8848000000.0,13402000000.0,1.0
716,0.009,41.74285714285715,23238.0,68.0,151.28571428571428,4400.0,8370020196.0,0.08,174.0,260.0,0.007,0.0,0.109,78.0,73.0,0.3,0.194,0.684,0.122,3895779.0,0.392,404000000.0,145000000.0,1.0
717,0.009,45.51428571428571,47308.0,32.0,96.85714285714286,19399.0,20668176834.0,0.076,201.0,276.42857142857144,0.016,0.1,0.085,76.0,69.0,0.4,0.143,0.685,0.171,7823557.0,0.699,2051000000.0,1467000000.0,0.9990000000000001
718,0.009,41.31428571428571,23542.0,29.0,108.42857142857143,8812.0,34143409062.0,0.064,495.0,254.71428571428572,0.006,0.2,0.116,78.0,71.0,0.6,0.164,0.67,0.166,4440000.0,0.56,6513000000.0,709000000.0,1.0
719,0.012,48.1,7748.0,61.0,149.71428571428572,2332.0,13319544758.0,0.068,1235.0,361.57142857142856,0.005,0.3,0.069,81.0,76.0,0.6,0.209,0.686,0.105,998142.0,0.686,2325000000.0,700000000.0,1.0
720,0.009,43.057142857142864,122379.0,40.0,101.71428571428571,44415.0,95292530753.0,0.071,666.0,254.57142857142858,0.005,0.3,0.059,79.0,72.0,1.0,0.154,0.707,0.139,10193998.0,0.737,4069000000.0,2177000000.0,1.0
721,0.012,36.871428571428574,55735.0,7.0,93.57142857142857,20087.0,212621855883.0,0.095,3756.0,180.71428571428572,0.004,0.8,0.07457142857142858,80.0,75.0,0.9,0.188,0.663,0.149,5390574.0,0.854,5271000000.0,6659000000.0,1.0
